Datetime,NO2_holesovice,PM10_holesovice,O3_holesovice,PM2_5_holesovice,corrosion,temp_in,hum_in,dew_in,SO2,NO2,PM10,O3,PM2_5,temp_out,dew_out,qnh,winddir,windspeed,hum_out,corrosion_diff,temp_in_2,hum_in_2,dew_in_2,temp_in_3,hum_in_3,dew_in_3
2023-05-06 14:36:29,40.2,31.7,0.0,15.5,0.027,24.1125,44.6475,11.329,1.3,3.6666666666666665,11.0,100.66666666666669,7.333333333333333,19.0,8.5,1016.0,330.0,10.0,50.5,0.0,23.349333333333334,42.177,9.789,22.758,45.527,10.395999999999999
2023-05-06 15:36:29,40.2,31.7,0.0,15.5,0.027,24.5235,42.6655,11.0155,1.3,3.6,9.957142857142856,103.61428571428571,9.0,19.0,8.0,1016.0,330.0,9.0,49.0,0.0,24.079,39.41,9.432666666666666,23.374666666666666,43.216,10.171333333333333
2023-05-06 16:36:29,40.2,31.7,0.0,15.5,0.027,24.2185,40.4525,9.9455,1.3,4.7250000000000005,12.3875,101.925,10.1875,18.142857142857142,8.0,1016.4285714285714,338.57142857142856,8.571428571428571,51.57142857142857,0.0,24.044333333333334,37.281666666666666,8.581333333333333,23.589333333333332,40.596000000000004,9.436
2023-05-06 17:36:29,40.2,31.7,0.0,15.5,0.027,24.207,41.015,10.141,1.3,6.142857142857143,10.742857142857144,96.55714285714284,7.7857142857142865,16.142857142857142,8.0,1017.0,354.2857142857143,7.571428571428571,58.42857142857143,0.0,23.907,36.212999999999994,8.032,23.5925,40.275999999999996,9.3185
2023-05-06 18:36:29,40.2,31.7,0.0,15.5,0.027,23.702,41.6605,9.9225,1.3,8.233333333333334,6.633333333333334,87.73333333333333,4.766666666666667,14.142857142857142,8.0,1017.4285714285714,355.7142857142857,6.142857142857143,66.85714285714286,0.0,23.916,37.076,8.387,23.622999999999998,39.817,9.1795
2023-05-06 19:36:29,40.2,31.7,0.0,15.5,0.027,22.3195,43.844,9.438,1.3,10.055555555555555,4.466666666666667,80.8,6.977777777777778,12.4,7.4,1018.0,350.0,4.4,71.4,0.0,22.87,37.699,7.706,22.947,39.885999999999996,8.6025
2023-05-06 20:36:29,40.2,31.7,0.0,15.5,0.027,20.41,46.3685,8.536999999999999,1.3,11.071428571428571,7.814285714285713,76.74285714285713,9.928571428571429,10.75,7.625,1018.625,143.75,4.0,81.0,0.0,21.0,40.534,7.0995,21.5735,40.739999999999995,7.686999999999999
2023-05-06 21:36:29,40.2,31.7,0.0,15.5,0.027,18.7355,48.6885,7.727,1.3,10.82,11.0,70.44,15.46,9.428571428571429,7.428571428571429,1019.0,20.0,3.428571428571429,87.0,0.0,19.064666666666668,43.757666666666665,6.471666666666667,20.075666666666667,42.76766666666667,7.051333333333333
2023-05-06 22:36:29,40.2,31.7,0.0,15.5,0.027,17.3545,51.011,7.1395,1.3,9.285714285714286,16.985714285714288,19.142857142857142,19.785714285714285,9.0,7.0,1019.0,20.0,3.0,87.0,0.0,17.738333333333333,45.631,5.875666666666667,18.603666666666665,45.029333333333334,6.469333333333333
2023-05-06 23:36:29,40.2,31.7,0.0,15.5,0.0271,16.2195,52.941,6.6325,1.3,7.744444444444445,15.766666666666667,38.22222222222222,15.355555555555556,9.0,7.0,1019.0,9.5,2.5,87.0,9.99999999999994e-05,16.441,48.33933333333333,5.524,17.291333333333334,47.21933333333333,5.962666666666666
2023-05-07 00:36:29,40.2,31.7,0.0,15.5,0.0271,15.1435,54.7405,6.1185,1.3,6.7,16.5,70.3,9.95,9.5,7.0,1019.0,-1.0,2.0,84.5,0.0,15.3535,49.944,4.9955,16.246499999999997,49.001,5.541
2023-05-07 01:36:29,40.2,31.7,0.0,15.5,0.0271,14.454,55.4905,5.673,1.3,6.4,18.5,71.19999999999999,8.8,10.0,7.0,1019.0,185.6,2.6,82.0,0.0,14.556333333333333,50.56666666666667,4.439,15.425333333333334,50.215333333333334,5.1386666666666665
2023-05-07 02:36:29,40.2,31.7,0.0,15.5,0.0271,13.928,56.409,5.419,1.3,6.18,16.84,69.88,11.02,10.0,7.0,1019.0,328.75,3.0,82.0,0.0,13.941666666666666,51.438,4.115333333333334,14.746666666666666,51.367666666666665,4.838333333333334
2023-05-07 03:36:29,40.2,31.7,0.0,15.5,0.0271,13.659,56.9855,5.314,1.3,5.975,17.2625,75.9,11.1125,9.333333333333334,6.333333333333333,1019.0,126.66666666666666,3.6666666666666665,81.33333333333333,0.0,13.6665,51.878,3.982,14.245000000000001,51.836,4.5045
2023-05-07 04:36:29,40.2,31.7,0.0,15.5,0.0271,13.4255,57.435,5.2085,1.3,6.814285714285714,16.557142857142857,71.91428571428571,8.514285714285714,9.0,6.0,1019.5555555555557,208.88888888888889,4.0,81.0,0.0,13.4885,52.0745,3.8715,13.940999999999999,52.408500000000004,4.38
2023-05-07 05:36:29,40.2,31.7,0.0,15.5,0.0271,13.18,58.147000000000006,5.154999999999999,1.3,8.242857142857144,11.6,64.28571428571429,11.842857142857142,9.6,6.0,1020.0,150.0,4.0,78.0,0.0,13.318999999999999,52.617000000000004,3.8615,13.767,53.6845,4.5615000000000006
2023-05-07 06:36:29,40.2,31.7,0.0,15.5,0.0271,13.098,58.13549999999999,5.0755,0.5571428571428572,3.7714285714285714,13.442857142857145,66.42857142857143,16.2,10.0,5.444444444444445,1020.5555555555557,198.88888888888889,4.0,73.22222222222223,0.0,13.133333333333333,52.92766666666667,3.7726666666666664,13.555333333333333,53.451,4.303
2023-05-07 07:36:29,40.2,31.7,0.0,15.5,0.0271,13.192,58.075,5.1485,0.7428571428571429,4.285714285714286,14.614285714285714,66.48571428571428,12.742857142857144,10.0,5.6,1021.0,139.39999999999998,2.8,74.0,0.0,13.222999999999999,52.659,3.784,13.5235,53.946,4.404999999999999
2023-05-07 08:36:29,40.2,31.7,0.0,15.5,0.0271,13.5655,57.747,5.417,1.3,7.5,9.75,67.69999999999999,7.699999999999999,10.625,6.625,1021.0,-1.0,2.0,76.0,0.0,13.6015,52.7785,4.166,13.6495,54.467,4.6585
2023-05-07 09:36:29,40.2,31.7,0.0,15.5,0.0271,13.9865,56.986,5.6195,1.3,7.0,5.550000000000001,73.0,5.65,11.666666666666666,7.0,1021.0,26.33333333333333,3.333333333333333,72.66666666666667,0.0,14.078,51.620666666666665,4.291333333333333,13.914333333333333,53.71366666666666,4.706
2023-05-07 10:36:29,40.2,31.7,0.0,15.5,0.0271,14.746,56.1565,6.1175,1.3,5.928571428571429,10.542857142857144,77.14285714285714,5.6571428571428575,12.555555555555555,7.0,1021.0,45.55555555555556,4.555555555555555,68.77777777777777,0.0,14.184000000000001,53.2415,4.83,14.232,54.055499999999995,5.0905
2023-05-07 11:36:29,40.2,31.7,0.0,15.5,0.0271,15.5295,55.301,6.6245,1.3,5.1,12.214285714285715,77.68571428571428,6.328571428571428,13.0,7.0,1021.4285714285714,62.85714285714286,6.285714285714286,67.0,0.0,14.98,51.528333333333336,5.097666666666667,14.883000000000001,53.63733333333333,5.583666666666667
2023-05-07 12:36:29,40.2,31.7,0.0,15.5,0.0271,16.547,53.5495,7.1015,1.3,5.2,7.957142857142857,73.8,7.085714285714285,13.0,7.0,1022.0,74.0,8.0,67.0,0.0,15.829333333333333,50.257333333333335,5.5216666666666665,15.634666666666666,52.66566666666667,6.016
2023-05-07 13:36:29,40.2,31.7,0.0,15.5,0.0271,17.284,52.359,7.455,1.3,4.633333333333334,6.1000000000000005,77.93333333333334,6.3,13.625,6.375,1021.375,63.75,7.375,62.0,0.0,16.6635,49.32,6.016,16.2815,52.2155,6.4895
2023-05-07 14:36:29,40.2,31.7,0.0,15.5,0.0271,17.927999999999997,49.0585,7.0975,1.3,4.2,5.185714285714286,85.91428571428571,7.585714285714286,14.0,6.0,1021.5714285714286,65.71428571428571,8.142857142857142,59.0,0.0,17.2765,46.169,5.6255,16.9125,49.17,6.2
2023-05-07 15:36:29,40.2,31.7,0.0,15.5,0.0271,18.361,46.368,6.674,1.3,4.575,4.5875,86.8,8.675,13.5,5.5,1022.0,70.0,11.0,58.5,0.0,17.9515,43.5355,5.394,17.557000000000002,46.6015,6.0145
2023-05-07 16:36:29,40.2,31.7,0.0,15.5,0.0271,18.279,45.3185,6.2685,1.3,4.933333333333334,3.5333333333333337,83.53333333333333,6.766666666666668,12.0,5.0,1022.0,75.0,12.5,62.0,0.0,18.002333333333333,42.36266666666667,5.048333333333334,17.776,44.397000000000006,5.516333333333333
